"ID","MissionID","DepartureLocationID","DepartureDescription","DestinationID","DestinationDescription","RouteOrder","ETD","ATD","ETA","ATA","EngineStart","EngineStop","DelayReasonID","DateCreated","CreatedBy","DateModified","ModifiedBy","DelayComment","LegCodeID","Active","StopSAR"
"33447","88647","980","","190","","1000","","","26/09/2017 9:30:00 PM","","","","","","","26/09/2017 8:36:25 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"33448","88647","190","","980","","1050","","","27/09/2017 12:15:00 AM","","","","","","","26/09/2017 11:04:07 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"33466","88648","190","","1033","","1000","","","","","","","","","","","","","","False","False"
"33467","88648","1033","","190","","1050","","","","","","","","","","","","","","False","False"
"33468","88648","190","","65","","1100","","","27/09/2017 2:45:00 AM","","","","","","","27/09/2017 1:08:44 AM","K2:GOLDCOAST\tony.bennett","","","False","False"
"33469","88648","65","","190","","1150","","","","","","","","","","","","","","False","False"
"33451","88649","835","","448","","1000","","","","","","","","","","","","","","False","False"
"33452","88649","448","","156","","1050","","","26/09/2017 10:00:00 PM","","","","","","","26/09/2017 9:00:39 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"33453","88649","156","","835","","1100","","","27/09/2017 12:30:00 AM","","","","","","","26/09/2017 11:02:23 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"33454","88650","225","","945","","1000","26/09/2017 7:30:00 PM","","","","","","","","","26/09/2017 9:00:35 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33455","88650","945","","976","","1050","26/09/2017 8:30:00 PM","","26/09/2017 10:20:00 PM","","","","","","","26/09/2017 9:14:49 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"33456","88650","976","","841","","1100","26/09/2017 11:00:00 PM","","26/09/2017 11:45:00 PM","","","","","","","26/09/2017 11:03:13 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"33457","88650","841","","225","","1150","27/09/2017 12:30:00 AM","","27/09/2017 1:15:00 AM","","","","","","","27/09/2017 12:28:03 AM","K2:GOLDCOAST\tony.bennett","","","False","False"
"33458","88651","173","","888","","1000","","","26/09/2017 11:15:00 PM","","","","","","","26/09/2017 10:11:10 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"33459","88651","888","","156","","1050","","","27/09/2017 12:10:00 AM","","","","","","","26/09/2017 11:42:17 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"33460","88651","156","","173","","1100","","","27/09/2017 2:00:00 AM","","","","","","","27/09/2017 1:07:27 AM","K2:GOLDCOAST\tony.bennett","","","False","False"
"33464","88652","682","","242","","1000","","","","","","","","","","","","","","False","False"
"33465","88652","242","","682","","1050","","","27/09/2017 12:10:00 AM","","","","","","","26/09/2017 11:41:16 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"33500","88653","156","","639","","1000","","","","","","","","","","","","","","False","False"
"33501","88653","639","","976","","1050","","","","","","","","","","","","","","False","False"
"33502","88653","976","","1212","","1100","","","27/09/2017 12:10:00 PM","","","","","","","27/09/2017 12:04:31 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33503","88653","1212","","976","","1150","","","27/09/2017 1:10:00 PM","","","","","","","27/09/2017 12:39:19 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33504","88653","976","","156","","1200","","","27/09/2017 3:00:00 PM","","","","","","","27/09/2017 2:27:46 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33473","88654","835","","156","","1000","","","27/09/2017 10:15:00 AM","","","","","","","27/09/2017 9:41:34 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33474","88654","156","","835","","1050","","","27/09/2017 1:35:00 PM","","","","","","","27/09/2017 12:41:26 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33496","88655","980","","832","","1000","","","","","","","","","","","","","","False","False"
"33497","88655","832","","980","","1050","","","","","","","","","","","","","","False","False"
"33498","88655","980","","743","","1100","","","27/09/2017 12:50:00 PM","","","","","","","27/09/2017 12:03:40 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33499","88655","743","","980","","1150","","","27/09/2017 3:30:00 PM","","","","","","","27/09/2017 2:17:04 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33482","88656","225","","48","","1000","","","","","","","","","","","","","","False","False"
"33483","88656","48","","156","","1050","","","27/09/2017 11:30:00 AM","","","","","","","27/09/2017 10:16:58 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33484","88656","156","","225","","1100","","","","","","","","","","","","","","False","False"
"33505","88657","173","","835","","1000","","","","","","","","","","","","","","False","False"
"33506","88657","835","","156","","1050","","","","","","","","","","","","","","False","False"
"33507","88657","156","","448","","1100","","","27/09/2017 2:30:00 PM","","","","","","","27/09/2017 1:45:17 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33508","88657","448","","173","","1150","","","27/09/2017 3:40:00 PM","","","","","","","27/09/2017 3:01:51 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33485","88658","835","","353","","1000","","","27/09/2017 11:15:00 AM","","","","","","","27/09/2017 11:11:41 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33486","88658","353","","835","","1050","","","27/09/2017 12:45:00 PM","","","","","","","27/09/2017 12:42:01 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33487","88658","835","","156","","1100","","","27/09/2017 4:25:00 PM","","","","","","","27/09/2017 3:21:37 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33488","88658","156","","835","","1150","","","27/09/2017 7:00:00 PM","","","","","","","27/09/2017 5:42:42 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33489","88659","980","","584","","1000","","","27/09/2017 12:05:00 PM","","","","","","","27/09/2017 11:12:07 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33490","88659","584","","156","","1050","","","27/09/2017 2:30:00 PM","","","","","","","27/09/2017 1:46:03 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33491","88659","156","","584","","1100","","","27/09/2017 5:50:00 PM","","","","","","","27/09/2017 5:33:15 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33492","88659","584","","980","","1150","","","27/09/2017 7:00:00 PM","","","","","","","27/09/2017 6:22:06 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33509","88660","156","","835","","1000","","","","","","","","","","","","","","False","False"
"33510","88660","835","","448","","1050","","","","","","","","","","","","","","False","False"
"33511","88660","448","","156","","1100","","","","","","","","","","","","","","False","False"
"33512","88660","156","","173","","1150","","","","","","","","","","","","","","False","False"
"33513","88660","173","","514","","1200","","","27/09/2017 5:35:00 PM","","","","","","","27/09/2017 4:55:55 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33514","88660","514","","156","","1250","","","27/09/2017 7:00:00 PM","","","","","","","27/09/2017 6:14:44 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33515","88661","190","","804","","1000","","","","","","","","","","","","","","False","False"
"33516","88661","804","","190","","1050","","","","","","","","","","","","","","","False"
"33517","88662","190","","50","","1000","","","27/09/2017 7:55:00 PM","","","","","","","27/09/2017 6:56:14 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33518","88662","50","","190","","1050","","","27/09/2017 10:25:00 PM","","","","","","","27/09/2017 9:28:08 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33519","88663","835","","353","","1000","","","27/09/2017 7:45:00 PM","","","","","","","27/09/2017 6:58:34 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33520","88663","353","","156","","1050","","","27/09/2017 10:45:00 PM","","","","","","","27/09/2017 9:18:44 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33521","88663","156","","835","","1100","","","","","","","","","","","","","","False","False"
"33522","88664","173","","448","","1000","","","27/09/2017 7:25:00 PM","","","","","","","27/09/2017 6:40:19 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33523","88664","448","","156","","1050","","","27/09/2017 8:40:00 PM","","","","","","","27/09/2017 7:57:42 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33524","88664","156","","173","","1100","","","27/09/2017 10:00:00 PM","","","","","","","27/09/2017 9:08:48 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33525","88665","980","","584","","1000","","","27/09/2017 9:35:00 PM","","","","","","","27/09/2017 8:33:06 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33526","88665","584","","980","","1050","","","","","","","","","","","","","","False","False"
"33527","88666","156","","448","","1000","","","28/09/2017 8:20:00 AM","","","","","","","28/09/2017 7:39:17 AM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33528","88666","448","","156","","1050","","","28/09/2017 11:40:00 AM","","","","","","","28/09/2017 11:14:09 AM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33579","88669","835","","569","","1000","","","","","","","","","","","","","","False","False"
"33580","88669","569","","156","","1050","","","","","","","","","","","","","","False","False"
"33581","88669","156","","835","","1100","","","28/09/2017 4:10:00 PM","","","","","","","28/09/2017 3:04:39 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33582","88670","173","","353","","1000","","","","","","","","","","","","","","False","False"
"33583","88670","353","","607","","1050","","","","","","","","","","","","","","False","False"
"33584","88670","607","","156","","1100","","","","","","","","","","","","","","False","False"
"33585","88670","156","","173","","1150","","","28/09/2017 3:30:00 PM","","","","","","","28/09/2017 2:48:54 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33544","88671","682","","640","","1000","","","28/09/2017 9:36:00 AM","","","","","","","28/09/2017 8:59:42 AM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33545","88671","640","","682","","1050","","","28/09/2017 10:40:00 AM","","","","","","","28/09/2017 10:01:12 AM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33558","88672","156","","314","","1000","","","28/09/2017 1:05:00 PM","","","","","","","28/09/2017 12:17:19 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33559","88672","314","","156","","1050","","","28/09/2017 2:50:00 PM","","","","","","","28/09/2017 1:29:38 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33575","88673","835","","156","","1000","","","","","","","","","","","","","","False","False"
"33576","88673","156","","448","","1050","","","","","","","","","","","","","","False","False"
"33577","88673","448","","353","","1100","","","28/09/2017 4:15:00 PM","","","","","","","28/09/2017 2:51:46 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33578","88673","353","","835","","1150","","","","","","","","","","28/09/2017 2:51:58 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33586","88674","190","","246","","1000","","","28/09/2017 4:20:00 PM","","","","","","","28/09/2017 3:34:57 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33587","88674","246","","190","","1050","","","","","","","","","","28/09/2017 3:35:09 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33567","88675","682","","208","","1000","","","","","","","","","","","","","","False","False"
"33568","88675","208","","682","","1050","","","28/09/2017 3:00:00 PM","","","","","","","28/09/2017 2:49:55 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33564","88676","980","","455","","1000","","","28/09/2017 2:50:00 PM","","","","","","","28/09/2017 1:25:46 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33565","88676","455","","190","","1050","","","28/09/2017 7:35:00 PM","","","","","","","28/09/2017 8:40:02 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33566","88676","190","","980","","1100","","","28/09/2017 10:05:00 PM","","","","","","","28/09/2017 9:39:50 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33569","88677","156","","173","","1000","","","28/09/2017 3:45:00 PM","","","","","","","28/09/2017 2:48:00 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33570","88677","173","","156","","1050","","","28/09/2017 5:10:00 PM","","","","","","","28/09/2017 4:15:39 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33588","88678","682","","743","","1000","","","","","","","","","","","","","","False","False"
"33589","88678","743","","682","","1050","","","","","","","","","","","","","","","False"
"33590","88679","156","","1212","","1000","","","28/09/2017 5:30:00 PM","","","","","","","28/09/2017 4:46:07 PM","K2:GOLDCOAST\anthony.hooper","","","False","False"
"33591","88679","1212","","976","","1050","","","28/09/2017 6:45:00 PM","","","","","","","28/09/2017 8:37:58 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33592","88679","976","","156","","1100","","","28/09/2017 9:35:00 PM","","","","","","","28/09/2017 9:04:55 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33593","88680","173","","156","","1000","","","28/09/2017 9:10:00 PM","","","","","","","28/09/2017 8:38:29 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33594","88680","156","","514","","1050","","","28/09/2017 11:15:00 PM","","","","","","","28/09/2017 10:35:13 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33595","88680","514","","976","","1100","","","29/09/2017 1:30:00 AM","","","","","","","29/09/2017 1:07:25 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33596","88680","976","","173","","1150","","","","","","","","","","","","","","False","False"
"33597","88681","835","","353","","1000","28/09/2017 5:50:00 PM","","28/09/2017 6:50:00 PM","","","","","","","28/09/2017 8:20:57 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33598","88681","353","","835","","1050","28/09/2017 6:45:00 PM","","","","","","","","","28/09/2017 8:20:21 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33599","88681","835","","399","","1100","28/09/2017 8:00:00 PM","","28/09/2017 8:50:00 PM","","","","","","","28/09/2017 8:39:01 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
